"","Cargo","remuneracao_total","Vinculo","Data","Ano_Ingresso","id","Primeiro_Pgto","Ultimo_Pgto","N_Meses","instrucao","Ano"
"2245","ASSISTENTE DE GABINETE",858.12,"COMISSIONADO","2015-07-01",2015,"297","2015","2016",22,"MEDIO","2015"
"2246","ASSISTENTE DE GABINETE",858.12,"COMISSIONADO","2015-08-01",2015,"297","2015","2016",22,"MEDIO","2015"
"2247","ASSISTENTE DE GABINETE",858.12,"COMISSIONADO","2015-09-01",2015,"297","2015","2016",22,"MEDIO","2015"
"2248","ASSISTENTE DE GABINETE",858.12,"COMISSIONADO","2015-10-01",2015,"297","2015","2016",22,"MEDIO","2015"
"2249","ASSISTENTE DE GABINETE",858.12,"COMISSIONADO","2015-11-01",2015,"297","2015","2016",22,"MEDIO","2015"
"2250","ASSISTENTE DE GABINETE",1596.7,"COMISSIONADO","2015-12-01",2015,"297","2015","2016",22,"MEDIO","2015"
"2251","ASSISTENTE DE GABINETE",858.12,"COMISSIONADO","2016-01-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2252","ASSISTENTE DE GABINETE",888.46,"COMISSIONADO","2016-02-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2253","ASSISTENTE DE GABINETE",888.46,"COMISSIONADO","2016-03-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2254","ASSISTENTE DE GABINETE",1454.49,"COMISSIONADO","2016-04-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2255","ASSISTENTE DE GABINETE",938.32,"COMISSIONADO","2016-05-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2256","ASSISTENTE DE GABINETE",1290.32,"COMISSIONADO","2016-06-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2257","ASSISTENTE DE GABINETE",938.32,"COMISSIONADO","2016-07-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2258","ASSISTENTE DE GABINETE",938.32,"COMISSIONADO","2016-08-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2259","ASSISTENTE DE GABINETE",938.32,"COMISSIONADO","2016-09-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2260","ASSISTENTE DE GABINETE",938.32,"COMISSIONADO","2016-10-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2261","ASSISTENTE DE GABINETE",938.32,"COMISSIONADO","2016-11-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2262","ASSISTENTE DE GABINETE",1466.32,"COMISSIONADO","2016-12-01",2015,"297","2015","2016",22,"MEDIO","2016"
"2263","SECRETARIO DE GABINETE",990.12,"COMISSIONADO","2017-01-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2264","SECRETARIO DE GABINETE",990.12,"COMISSIONADO","2017-02-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2265","SECRETARIO DE GABINETE",990.12,"COMISSIONADO","2017-03-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2266","SECRETARIO DE GABINETE",990.12,"COMISSIONADO","2017-04-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2267","SECRETARIO DE GABINETE",990.12,"COMISSIONADO","2017-05-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2268","SECRETARIO DE GABINETE",1386.17,"COMISSIONADO","2017-06-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2269","SECRETARIO DE GABINETE",1021.19,"COMISSIONADO","2017-07-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2270","SECRETARIO DE GABINETE",1021.19,"COMISSIONADO","2017-08-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2271","SECRETARIO DE GABINETE",1021.19,"COMISSIONADO","2017-09-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2272","SECRETARIO DE GABINETE",1021.19,"COMISSIONADO","2017-10-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2273","SECRETARIO DE GABINETE",1021.19,"COMISSIONADO","2017-11-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2274","SECRETARIO DE GABINETE",1615.26,"COMISSIONADO","2017-12-01",2017,"456","2017","2018",13,"MEDIO","2017"
"2275","SECRETARIO DE GABINETE",1021.19,"COMISSIONADO","2018-01-01",2017,"456","2017","2018",13,"MEDIO","2018"
"2276","SECRETARIO DE GABINETE",1506.08,"COMISSIONADO","2018-02-01",2017,"456","2017","2018",13,"MEDIO","2018"
"2277","ASSISTENTE DE GABINETE",1548.38,"COMISSIONADO","2021-07-01",2021,"865","2021","2021",1,"MEDIO","2021"
"2278","ASSISTENTE DE GABINETE",919.74,"COMISSIONADO","2019-01-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2279","ASSISTENTE DE GABINETE",950.4,"COMISSIONADO","2019-02-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2280","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-03-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2281","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-04-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2282","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-05-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2283","ASSISTENTE DE GABINETE",1497,"COMISSIONADO","2019-06-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2284","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-08-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2285","ASSISTENTE DE GABINETE",1053.44,"COMISSIONADO","2019-09-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2286","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-07-01",2019,"643","2019","2019",8,"MEDIO","2019"
"2287","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-04-01",2019,"668","2019","2019",5,"MEDIO","2019"
"2288","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-05-01",2019,"668","2019","2019",5,"MEDIO","2019"
"2289","ASSISTENTE DE GABINETE",1247.5,"COMISSIONADO","2019-06-01",2019,"668","2019","2019",5,"MEDIO","2019"
"2290","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-08-01",2019,"668","2019","2019",5,"MEDIO","2019"
"2291","ASSISTENTE DE GABINETE",720.77,"COMISSIONADO","2019-09-01",2019,"668","2019","2019",5,"MEDIO","2019"
"2292","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-07-01",2019,"668","2019","2019",5,"MEDIO","2019"
"2293","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-11-01",2017,"563","2017","2019",23,"MEDIO","2017"
"2294","ASSESSOR PARLAMENTAR",2454.64,"COMISSIONADO","2017-12-01",2017,"563","2017","2019",23,"MEDIO","2017"
"2295","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-01-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2296","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-02-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2297","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-03-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2298","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-04-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2299","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-05-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2300","ASSESSOR PARLAMENTAR",2945.57,"COMISSIONADO","2018-06-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2301","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-07-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2302","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-08-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2303","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-09-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2304","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-10-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2305","ASSESSOR PARLAMENTAR",3366.37,"COMISSIONADO","2018-12-01",2017,"563","2017","2019",23,"MEDIO","2018"
"2306","ASSESSOR PARLAMENTAR",2805.31,"COMISSIONADO","2019-01-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2307","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-02-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2308","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-03-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2309","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-04-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2310","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-05-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2311","ASSESSOR PARLAMENTAR",3155.97,"COMISSIONADO","2019-06-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2312","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-08-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2313","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-09-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2314","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-10-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2315","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-07-01",2017,"563","2017","2019",23,"MEDIO","2019"
"2316","ESTAGIARIO",800,"ESTAGIARIO","2021-01-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2317","ESTAGIARIO",800,"ESTAGIARIO","2022-01-01",2020,"740","2020","2022",27,"MEDIO","2022"
"2318","ESTAGIARIO",800,"ESTAGIARIO","2021-02-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2319","ESTAGIARIO",800,"ESTAGIARIO","2022-02-01",2020,"740","2020","2022",27,"MEDIO","2022"
"2320","ESTAGIARIO",800,"ESTAGIARIO","2021-03-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2321","ESTAGIARIO",800,"ESTAGIARIO","2022-03-01",2020,"740","2020","2022",27,"MEDIO","2022"
"2322","ESTAGIARIO",800,"ESTAGIARIO","2021-04-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2323","ESTAGIARIO",800,"ESTAGIARIO","2022-04-01",2020,"740","2020","2022",27,"MEDIO","2022"
"2324","ESTAGIARIO",800,"ESTAGIARIO","2021-05-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2325","ESTAGIARIO",800,"ESTAGIARIO","2022-05-01",2020,"740","2020","2022",27,"MEDIO","2022"
"2326","ESTAGIARIO",800,"ESTAGIARIO","2021-06-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2327","ESTAGIARIO",800,"ESTAGIARIO","2022-06-01",2020,"740","2020","2022",27,"MEDIO","2022"
"2328","ESTAGIARIO",800,"ESTAGIARIO","2021-07-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2329","ESTAGIARIO",800,"ESTAGIARIO","2022-07-01",2020,"740","2020","2022",27,"MEDIO","2022"
"2330","ESTAGIARIO",800,"ESTAGIARIO","2021-08-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2331","ESTAGIARIO",800,"ESTAGIARIO","2022-08-01",2020,"740","2020","2022",27,"MEDIO","2022"
"2332","ESTAGIARIO",800,"ESTAGIARIO","2020-09-01",2020,"740","2020","2022",27,"MEDIO","2020"
"2333","ESTAGIARIO",800,"ESTAGIARIO","2021-09-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2334","ESTAGIARIO",800,"ESTAGIARIO","2022-09-01",2022,"740","2020","2022",27,"MEDIO","2022"
"2335","ESTAGIARIO",800,"ESTAGIARIO","2020-10-01",2020,"740","2020","2022",27,"MEDIO","2020"
"2336","ESTAGIARIO",800,"ESTAGIARIO","2021-10-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2337","ESTAGIARIO",800,"ESTAGIARIO","2022-10-01",2022,"740","2020","2022",27,"MEDIO","2022"
"2338","ESTAGIARIO",800,"ESTAGIARIO","2020-11-01",2020,"740","2020","2022",27,"MEDIO","2020"
"2339","ESTAGIARIO",800,"ESTAGIARIO","2021-11-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2340","ESTAGIARIO",800,"ESTAGIARIO","2022-11-01",2022,"740","2020","2022",27,"MEDIO","2022"
"2341","ESTAGIARIO",800,"ESTAGIARIO","2020-12-01",2020,"740","2020","2022",27,"MEDIO","2020"
"2342","ESTAGIARIO",800,"ESTAGIARIO","2021-12-01",2020,"740","2020","2022",27,"MEDIO","2021"
"2343","ESTAGIARIO",800,"ESTAGIARIO","2022-12-01",2022,"740","2020","2022",27,"MEDIO","2022"
"2344","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-01-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2345","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-02-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2346","ASSISTENTE DE GABINETE",1067.26,"COMISSIONADO","2015-03-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2347","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-04-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2348","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-05-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2349","ASSISTENTE DE GABINETE",1208.58,"COMISSIONADO","2015-06-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2350","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-07-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2351","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-08-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2352","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-09-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2353","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-10-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2354","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2015-11-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2355","ASSISTENTE DE GABINETE",1611.44,"COMISSIONADO","2015-12-01",2015,"124","2015","2016",15,"MEDIO","2015"
"2356","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2016-01-01",2015,"124","2015","2016",15,"MEDIO","2016"
"2357","ASSISTENTE DE GABINETE",1074.29,"COMISSIONADO","2016-02-01",2015,"124","2015","2016",15,"MEDIO","2016"
"2358","ASSISTENTE DE GABINETE",805.72,"COMISSIONADO","2016-03-01",2015,"124","2015","2016",15,"MEDIO","2016"
"2359","ASSISTENTE DE GABINETE",491.72,"COMISSIONADO","2016-04-01",2015,"124","2015","2016",15,"MEDIO","2016"
"2360","ESTAGIARIO",360,"ESTAGIARIO","2015-12-01",2015,"331","2015","2018",25,"MEDIO","2015"
"2361","ESTAGIARIO",360,"ESTAGIARIO","2016-01-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2362","ESTAGIARIO",360,"ESTAGIARIO","2016-02-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2363","ESTAGIARIO",360,"ESTAGIARIO","2016-03-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2364","ESTAGIARIO",2120,"ESTAGIARIO","2016-04-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2365","ESTAGIARIO",800,"ESTAGIARIO","2016-05-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2366","ESTAGIARIO",800,"ESTAGIARIO","2016-06-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2367","ESTAGIARIO",800,"ESTAGIARIO","2016-07-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2368","ESTAGIARIO",800,"ESTAGIARIO","2016-08-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2369","ESTAGIARIO",800,"ESTAGIARIO","2016-09-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2370","ESTAGIARIO",800,"ESTAGIARIO","2016-10-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2371","ESTAGIARIO",800,"ESTAGIARIO","2016-11-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2372","ESTAGIARIO",800,"ESTAGIARIO","2016-12-01",2015,"331","2015","2018",25,"MEDIO","2016"
"2373","ESTAGIARIO",800,"ESTAGIARIO","2017-02-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2374","ESTAGIARIO",800,"ESTAGIARIO","2017-03-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2375","ESTAGIARIO",800,"ESTAGIARIO","2017-04-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2376","ESTAGIARIO",800,"ESTAGIARIO","2017-05-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2377","ESTAGIARIO",800,"ESTAGIARIO","2017-06-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2378","ESTAGIARIO",800,"ESTAGIARIO","2017-07-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2379","ESTAGIARIO",800,"ESTAGIARIO","2017-08-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2380","ESTAGIARIO",800,"ESTAGIARIO","2017-09-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2381","ESTAGIARIO",800,"ESTAGIARIO","2017-10-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2382","ESTAGIARIO",800,"ESTAGIARIO","2017-11-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2383","ESTAGIARIO",800,"ESTAGIARIO","2017-12-01",2015,"331","2015","2018",25,"MEDIO","2017"
"2384","ESTAGIARIO",1440,"ESTAGIARIO","2018-01-01",2015,"331","2015","2018",25,"MEDIO","2018"
"2385","AGENTE POLITICO",12000,"ELETIVO","2017-01-01",2017,"457","2017","2017",1,"FUNDAMENTAL INCOMPLETO","2017"
"2386","AGENTE POLITICO",12000,"ELETIVO","2017-02-01",2017,"457","2017","2017",1,"FUNDAMENTAL INCOMPLETO","2017"
"2387","AGENTE POLITICO",12000,"ELETIVO","2017-03-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2388","AGENTE POLITICO",12000,"ELETIVO","2017-04-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2389","AGENTE POLITICO",12000,"ELETIVO","2017-05-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2390","AGENTE POLITICO",16800,"ELETIVO","2017-06-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2391","AGENTE POLITICO",12000,"ELETIVO","2017-07-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2392","AGENTE POLITICO",12000,"ELETIVO","2017-08-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2393","AGENTE POLITICO",12000,"ELETIVO","2017-09-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2394","AGENTE POLITICO",12000,"ELETIVO","2017-10-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2395","AGENTE POLITICO",12000,"ELETIVO","2017-11-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2396","AGENTE POLITICO",19200,"ELETIVO","2017-12-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2017"
"2397","AGENTE POLITICO",12000,"ELETIVO","2018-01-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2398","AGENTE POLITICO",12000,"ELETIVO","2018-02-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2399","AGENTE POLITICO",12000,"ELETIVO","2018-03-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2400","AGENTE POLITICO",12000,"ELETIVO","2018-04-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2401","AGENTE POLITICO",12000,"ELETIVO","2018-05-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2402","AGENTE POLITICO",16800,"ELETIVO","2018-06-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2403","AGENTE POLITICO",12000,"ELETIVO","2018-07-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2404","AGENTE POLITICO",12000,"ELETIVO","2018-08-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2405","AGENTE POLITICO",12000,"ELETIVO","2018-09-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2406","AGENTE POLITICO",12000,"ELETIVO","2018-10-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2407","AGENTE POLITICO",19200,"ELETIVO","2018-12-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2018"
"2408","AGENTE POLITICO",12000,"ELETIVO","2019-01-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2409","AGENTE POLITICO",12000,"ELETIVO","2019-02-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2410","AGENTE POLITICO",9677.42,"ELETIVO","2019-03-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2411","AGENTE POLITICO",12000,"ELETIVO","2019-04-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2412","AGENTE POLITICO",12000,"ELETIVO","2019-05-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2413","AGENTE POLITICO",18000,"ELETIVO","2019-06-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2414","AGENTE POLITICO",12000,"ELETIVO","2019-08-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2415","AGENTE POLITICO",12000,"ELETIVO","2019-09-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2416","AGENTE POLITICO",12000,"ELETIVO","2019-10-01",2022,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2417","AGENTE POLITICO",12000,"ELETIVO","2020-01-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2418","AGENTE POLITICO",12000,"ELETIVO","2020-02-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2419","ASSISTENTE DE GABINETE",3857.14,"COMISSIONADO","2022-02-01",2022,"512","2017","2022",65,"MEDIO","2022"
"2420","AGENTE POLITICO",12000,"ELETIVO","2020-03-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2421","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2022-03-01",2022,"512","2017","2022",65,"MEDIO","2022"
"2422","AGENTE POLITICO",12000,"ELETIVO","2020-04-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2423","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-04-01",2022,"512","2017","2022",65,"MEDIO","2022"
"2424","AGENTE POLITICO",12000,"ELETIVO","2020-05-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2425","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-05-01",2022,"512","2017","2022",65,"MEDIO","2022"
"2426","AGENTE POLITICO",16800,"ELETIVO","2020-06-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2427","ASSESSOR PARLAMENTAR",7200,"COMISSIONADO","2022-06-01",2022,"512","2017","2022",65,"MEDIO","2022"
"2428","AGENTE POLITICO",12000,"ELETIVO","2019-07-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2429","AGENTE POLITICO",12000,"ELETIVO","2020-07-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2430","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2021-07-01",2021,"512","2017","2022",65,"MEDIO","2021"
"2431","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-07-01",2022,"512","2017","2022",65,"MEDIO","2022"
"2432","AGENTE POLITICO",12000,"ELETIVO","2020-08-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2433","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2021-08-01",2021,"512","2017","2022",65,"MEDIO","2021"
"2434","ASSESSOR PARLAMENTAR",9133.33,"COMISSIONADO","2022-08-01",2022,"512","2017","2022",65,"MEDIO","2022"
"2435","AGENTE POLITICO",12000,"ELETIVO","2020-09-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2436","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2021-09-01",2021,"512","2017","2022",65,"MEDIO","2021"
"2437","AGENTE POLITICO",12000,"ELETIVO","2020-10-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2438","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2021-10-01",2021,"512","2017","2022",65,"MEDIO","2021"
"2439","AGENTE POLITICO",12000,"ELETIVO","2019-11-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2440","AGENTE POLITICO",12000,"ELETIVO","2020-11-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2441","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2021-11-01",2021,"512","2017","2022",65,"MEDIO","2021"
"2442","AGENTE POLITICO",22000,"ELETIVO","2019-12-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2019"
"2443","AGENTE POLITICO",23200,"ELETIVO","2020-12-01",2017,"512","2017","2022",65,"FUNDAMENTAL INCOMPLETO","2020"
"2444","ASSISTENTE DE GABINETE",3806.46,"COMISSIONADO","2021-12-01",2021,"512","2017","2022",65,"MEDIO","2021"
"2445","TECNICO DE INFORMATICA",1963.08,"EFETIVO","2021-01-01",2020,"741","2020","2022",27,"MEDIO","2021"
"2446","TECNICO DE INFORMATICA",2037.3,"EFETIVO","2022-01-01",2020,"741","2020","2022",27,"MEDIO","2022"
"2447","TECNICO DE INFORMATICA",1963.08,"EFETIVO","2021-02-01",2020,"741","2020","2022",27,"MEDIO","2021"
"2448","TECNICO DE INFORMATICA",2046.3,"EFETIVO","2022-02-01",2020,"741","2020","2022",27,"MEDIO","2022"
"2449","TECNICO DE INFORMATICA",1963.08,"EFETIVO","2021-03-01",2020,"741","2020","2022",27,"MEDIO","2021"
"2450","TECNICO DE INFORMATICA",2037.3,"EFETIVO","2022-03-01",2020,"741","2020","2022",27,"MEDIO","2022"
"2451","TECNICO DE INFORMATICA",1963.08,"EFETIVO","2021-04-01",2020,"741","2020","2022",27,"MEDIO","2021"
"2452","TECNICO DE INFORMATICA",3249.62,"EFETIVO","2022-04-01",2020,"741","2020","2022",27,"MEDIO","2022"
"2453","TECNICO DE INFORMATICA",1963.08,"EFETIVO","2021-05-01",2020,"741","2020","2022",27,"MEDIO","2021"
"2454","TECNICO DE INFORMATICA",2314.45,"EFETIVO","2022-05-01",2020,"741","2020","2022",27,"MEDIO","2022"
"2455","TECNICO DE INFORMATICA",2668.31,"EFETIVO","2021-06-01",2020,"741","2020","2022",27,"MEDIO","2021"
"2456","TECNICO DE INFORMATICA",3067.69,"EFETIVO","2022-06-01",2020,"741","2020","2022",27,"MEDIO","2022"
